id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365,review_scores_rating
6963458,51.56281,-0.09353,55,0,0,0,0,4.89
6963613,51.59951,-0.13126,181,28,58,85,172,4.82
6963699,51.49038,-0.14351,143,6,36,63,143,4.54
6963836,51.58292,0.00104,30,0,0,0,0,5
6964234,51.54588,-0.05797,120,0,0,0,0,4.75
6964631,51.57839,-0.102,80,0,0,0,0,5
6964733,51.50035,-0.23356,33,0,0,0,0,3.5
6964786,51.5421,0.0114,24,0,0,0,0,
6966615,51.49662,-0.18651,26,0,0,0,0,4.4
6967217,51.41724,-0.18995,57,0,0,0,0,
6968345,51.52302,-0.19533,60,30,60,90,365,4.84
6968981,51.56495,-0.07233,28,0,0,0,0,
6969631,51.51975,-0.17857,40,0,0,0,0,5
6971155,51.46178,-0.16482,175,0,0,0,0,
6971210,51.42438,-0.17056,100,1,3,3,160,4.9
6971334,51.43482,-0.16434,20,0,0,0,0,5
6971376,51.53129,-0.05833,46,0,0,0,0,4
6971561,51.51414,-0.17258,170,0,0,0,0,4.71
6971621,51.55587,-0.06755,110,0,0,0,0,4.75
6972368,51.49259,-0.21261,49,0,0,0,0,4.73
6972662,51.46921,-0.03781,40,0,0,0,0,4
6973301,51.51815,-0.05324,34,0,0,0,0,4.42
6974335,51.50596,-0.13419,94,0,0,0,0,5
6978628,51.52496,-0.09616,150,0,0,0,0,4
6979478,51.5259,-0.0949,427,0,0,30,286,4.86
6979867,51.53024,-0.02165,100,0,0,0,0,
6980339,51.48894,-0.11435,100,0,0,0,0,4.4
6980404,51.5889,-0.03911,23,0,0,27,302,4.4
6980646,51.50831,-0.19969,65,0,0,0,0,4.5
6981405,51.49865,-0.07884,90,0,0,0,0,5
6981788,51.46161,-0.16127,94,28,56,86,361,4.5
6981907,51.42396,-0.13218,35,24,30,60,335,4.81
6982089,51.44973,-0.11799,83,0,0,0,0,5
6982222,51.4896,-0.19342,68,0,0,0,0,2.75
6982659,51.58643,-0.16073,42,0,0,0,0,4.55
6983108,51.51581,-0.18755,80,0,0,0,0,5
6984287,51.52808,-0.14203,75,0,0,0,0,4.56
6984555,51.53647,-0.09193,40,0,0,0,0,5
6984793,51.52719,-0.08937,49,0,0,0,0,4.97
6985409,51.41037,-0.02024,30,28,58,88,88,
6986711,51.49027,-0.18194,55,0,0,0,0,
6987315,51.43557,-0.1515,111,0,0,0,0,4.05
6987666,51.49732,-0.07475,38,0,0,0,0,4
6987818,51.49292,-0.08388,92,6,17,27,124,4.83
6989366,51.44363,-0.11296,28,30,60,90,365,4.86
6990328,51.46605,-0.00084,45,0,0,0,0,
6990435,51.53049,-0.02696,25,0,0,0,0,5
6990528,51.55164,-0.07631,129,0,0,0,0,4.88
6990916,51.4931,-0.19727,275,26,56,86,361,4.88
6992057,51.45463,-0.37183,200,0,0,0,0,
6992411,51.48964,-0.13778,37,11,33,44,319,4.42
6992637,51.53264,-0.07448,132,12,12,15,15,4.85
6995130,51.52948,-0.02304,35,0,0,0,0,0
6996158,51.44493,-0.12154,80,0,0,0,0,5
6996276,51.41569,-0.17672,50,23,53,83,358,5
6997727,51.51296,-0.1885,75,0,0,0,0,
6998013,51.61686,-0.13471,60,0,0,0,0,
6998170,51.53291,-0.18799,76,0,0,0,0,5
6998670,51.34865,-0.10187,58,28,58,88,88,
6999266,51.55573,-0.04834,80,0,0,0,0,5
6999560,51.48822,-0.07177,77,0,0,0,0,
6999987,51.47602,0.08563,23,30,60,90,365,4.88
7000247,51.44351,-0.15214,40,0,0,0,0,4.29
7000364,51.48101,-0.0612,45,0,0,0,0,4.14
7001745,51.47512,-0.21439,125,0,0,0,0,5
7002956,51.5326,-0.07076,90,0,0,0,48,5
7003183,51.54477,-0.05461,45,0,0,0,0,
7003835,51.44629,-0.11953,20,0,0,0,0,4
7005720,51.38026,-0.08507,114,28,50,76,351,4.79
7006297,51.50456,-0.23724,85,0,0,0,0,
7006879,51.47025,-0.22857,60,10,10,10,19,4.88
7007425,51.47599,0.08359,18,22,52,82,357,4.84
7007873,51.49459,-0.13414,35,0,0,0,0,
7007987,51.55669,-0.15389,126,0,0,0,0,4.83
7008100,51.4999,-0.09233,200,30,60,90,365,
7008408,51.52727,-0.12314,79,0,0,0,0,3.67
7008577,51.51636,-0.06486,70,0,0,0,0,4.75
7014250,51.51421,-0.07118,38,0,0,0,0,4.13
7014296,51.47498,-0.01828,37,0,0,0,0,4.2
7015242,51.52865,-0.19498,43,0,0,0,0,4
7015495,51.57985,-0.01973,20,0,0,0,0,5
7016370,51.58707,-0.11238,80,0,0,0,0,4.8
7017773,51.59463,-0.16588,30,0,0,5,280,4.87
7019406,51.52359,-0.20824,116,23,50,78,353,4.59
7019566,51.50029,-0.09207,220,30,60,90,365,
7019735,51.50189,-0.09059,358,30,60,90,365,
7021013,51.50036,-0.09213,388,30,60,90,365,
7021304,51.53407,-0.11555,22,0,0,0,0,
7021937,51.49048,-0.22017,75,0,0,0,0,
7022045,51.54688,-0.06668,35,0,0,0,0,5
7022679,51.54959,-0.13422,28,0,0,0,0,4.75
7024680,51.56862,-0.28593,40,28,58,88,363,
7027281,51.45615,-0.18939,77,0,0,0,0,4.5
7028058,51.49012,-0.13486,75,0,0,0,0,5
7028224,51.42384,-0.20454,50,30,60,90,365,2.5
7028582,51.41615,-0.29749,52,27,57,87,177,4.87
7028725,51.53723,-0.22438,220,0,0,0,0,4.5
7028739,51.44534,-0.18688,83,0,0,0,0,5
7029723,51.5597,-0.10149,34,0,0,0,0,
7029775,51.58025,-0.00586,44,0,0,0,0,4.86
7030372,51.52394,-0.16246,200,0,0,0,207,4.88
7030720,51.47843,-0.24596,150,0,0,0,0,
7031850,51.49109,-0.00682,110,0,0,0,0,4.63
7032480,51.52028,-0.1854,150,0,0,0,0,4.56
7032698,51.5283,-0.04849,40,0,0,0,0,
7033399,51.47323,-0.0844,110,0,0,0,0,4.54
7034307,51.55758,-0.11426,70,0,0,0,0,4.56
7035546,51.56276,-0.12639,153,0,0,0,0,4.5
7035654,51.45328,-0.32403,200,0,0,0,0,5
7036267,51.53096,-0.05832,43,0,0,0,0,
7036799,51.42621,-0.07868,110,0,0,0,0,5
7036950,51.58368,-0.22923,32,28,58,88,179,
7037076,51.46375,0.01901,60,0,0,0,0,4.67
7037081,51.4074,-0.03821,14,0,0,0,0,
7041265,51.51775,-0.19899,48,0,0,6,281,4.67
7042060,51.41994,-0.19516,116,0,0,0,0,
7042800,51.52644,-0.19205,30,28,58,88,363,
7042880,51.57808,-0.09682,25,0,0,0,0,5
7043066,51.57511,-0.10569,60,0,0,0,0,4.8
7043283,51.59108,-0.1473,74,0,0,0,0,5
7044613,51.3987,-0.22771,60,0,0,0,0,5
7045106,51.45586,-0.29103,129,0,0,0,0,
7046429,51.50765,-0.2506,85,0,0,0,0,4.11
7047205,51.59926,-0.33172,18,11,11,11,198,4.78
7047330,51.42559,-0.17362,160,0,0,0,0,
7047481,51.45859,-0.01416,32,0,0,0,0,4.72
7048016,51.48908,-0.0644,33,0,0,8,8,4.7
7048153,51.45452,-0.0051,37,0,0,0,0,
7049268,51.54451,-0.05792,84,7,10,10,157,4.65
7049604,51.47445,-0.15862,46,0,0,0,0,4.98
7049738,51.57202,-0.0843,32,26,56,86,361,4.92
7049889,51.48439,-0.17583,106,30,60,90,365,4.33
7050841,51.58138,-0.08066,58,0,0,0,0,4.83
7050891,51.51482,-0.1871,99,0,0,0,0,4.86
7051007,51.50457,-0.30969,230,5,19,47,316,4.94
7057206,51.49776,-0.0709,99,0,0,0,0,5
7057662,51.4623,-0.06891,40,0,0,0,0,2
7058330,51.56016,-0.0931,40,0,0,0,0,
7058622,51.47835,-0.11325,55,0,0,0,0,5
7058988,51.45426,-0.05896,70,0,0,0,0,4.36
7059289,51.46663,0.02194,35,0,0,0,0,4.82
7061209,51.546,-0.21727,45,0,0,0,0,5
7061573,51.43717,-0.20263,50,0,0,0,0,
7062605,51.52601,-0.1226,120,28,53,53,53,4
7063205,51.53025,-0.07298,114,10,23,32,110,4.96
7063451,51.58566,-0.0643,30,0,0,0,0,4
7063648,51.51901,-0.20436,100,0,0,0,0,
7064488,51.52448,-0.16404,60,0,0,0,0,4.67
7069264,51.40763,-0.23307,79,0,0,0,0,4.67
7069755,51.3782,-0.09004,65,30,60,90,365,4.75
7069818,51.53336,-0.09644,40,0,0,0,0,4.67
7069984,51.53613,-0.05696,100,19,49,79,135,4.7
7070336,51.52864,-0.08965,140,0,0,0,0,4.82
7071051,51.52418,-0.09014,55,0,0,0,0,4.8
7071078,51.58631,-0.0964,48,0,0,0,0,4.78
7071134,51.49131,-0.19743,275,13,43,73,348,4.89
7071861,51.50981,-0.03906,110,0,0,0,0,
7072156,51.43796,-0.21952,50,0,0,0,0,
7073226,51.45504,-0.00865,29,27,57,87,362,5
7076194,51.54328,-0.13143,48,0,0,0,0,3
7076985,51.52861,-0.12479,70,19,42,72,347,4.5
7077005,51.5288,-0.12485,81,30,60,90,365,4.43
7078106,51.53383,-0.16666,65,0,0,0,0,4
7079103,51.55517,-0.13502,80,5,30,60,240,4.81
7079705,51.45409,-0.32163,54,6,36,66,341,4.95
7080214,51.52972,-0.12122,45,0,0,0,0,
7080965,51.47282,-0.02292,44,0,0,0,0,
7081315,51.51256,-0.12637,234,11,38,65,315,4.58
7081504,51.52688,-0.11645,283,12,22,38,49,4.88
7081554,51.46177,-0.16861,175,0,0,0,0,4.13
7082092,51.46096,-0.17269,90,0,0,0,0,4.17
7082672,51.52012,-0.04731,105,0,0,0,0,
7083154,51.55708,-0.16444,95,0,0,0,0,4.83
7085264,51.49853,-0.01882,62,0,0,0,0,5
7085928,51.52287,-0.19701,60,27,57,87,355,4.86
7086428,51.47919,-0.26883,94,14,33,61,324,4.92
7086741,51.43225,-0.11906,70,0,0,0,0,4.57
7087470,51.37229,-0.09096,71,0,0,0,0,5
7087525,51.50083,-0.07499,261,0,5,35,47,4.86
7088533,51.44253,-0.21997,100,0,0,0,0,
7090919,51.50331,-0.09554,120,0,0,0,0,4.33
7090929,51.42302,-0.17252,46,0,0,0,200,4.91
7090938,51.57828,-0.01206,110,0,0,0,0,5
7091215,51.55838,-0.06856,40,0,0,0,0,
7091305,51.5379,-0.0545,140,0,0,0,0,4.78
7092136,51.56049,-0.12008,35,0,5,35,125,5
7092814,51.49435,-0.2492,135,0,0,0,0,
7092828,51.53829,-0.09617,80,6,21,51,326,4.73
7092855,51.55838,-0.05015,36,22,47,73,320,4.82
7093533,51.56535,-0.10146,100,0,0,0,0,5
7097349,51.51783,-0.06623,23,0,0,0,0,3.6
7098150,51.53183,0.03358,43,0,0,0,0,0
7098316,51.49027,-0.05642,37,0,0,0,0,
7098712,51.60794,-0.10552,137,8,22,52,142,4.48
7098997,51.59218,0.05766,36,0,0,0,0,0
7100408,51.53941,-0.13695,130,0,0,0,0,3
7101270,51.54127,-0.03993,26,0,0,0,0,4.33
7102563,51.52492,-0.16766,60,0,0,0,0,5
7102846,51.53073,-0.06395,118,29,59,89,364,4.82
7104807,51.43138,-0.1083,164,0,0,0,0,
7105365,51.5408,-0.11522,65,0,0,0,0,
7105719,51.58411,-0.14492,30,0,0,0,0,5
7107420,51.52344,-0.22369,46,0,0,0,0,4.82
7108335,51.53081,-0.07721,70,0,0,0,0,
7108631,51.45029,-0.31953,133,22,52,82,82,4.5
7110150,51.52036,-0.17965,150,14,15,20,295,4.72
7110304,51.5185,-0.0749,70,29,59,89,364,4.81
7112103,51.50465,-0.26321,110,30,55,55,55,5
7112350,51.55056,-0.08815,50,0,0,0,0,5
7112534,51.49923,-0.09267,158,0,0,0,0,4.4
7114207,51.42548,-0.20638,70,30,60,90,180,5
7119825,51.42324,-0.12211,33,6,36,66,341,4.97
7120651,51.57577,-0.08697,20,0,0,0,0,5
7123642,51.51809,-0.19665,85,0,0,0,0,5
7124564,51.47696,-0.13026,23,0,0,0,0,1
7125638,51.46521,-0.14121,49,0,0,0,0,
7125896,51.51141,-0.20656,200,0,0,0,0,
7126039,51.45852,-0.1576,100,0,0,0,0,
7129323,51.47641,-0.06583,55,29,59,89,89,4.39
7130319,51.49884,-0.07605,43,0,0,0,0,5
7130391,51.58694,-0.07864,40,10,25,55,330,3.67
7130405,51.54674,-0.17001,99,0,0,0,0,
7130438,51.55783,-0.22076,36,0,0,0,0,
7131200,51.53742,-0.06216,29,0,0,0,0,
7131287,51.58291,-0.05978,42,0,0,0,0,5
7131435,51.36741,-0.12823,28,29,59,89,179,4.52
7131516,51.57808,-0.02336,41,0,0,0,0,
7131722,51.36926,-0.12836,27,30,60,90,180,4.53
7131993,51.45628,-0.20554,73,30,60,90,365,
7137893,51.41833,-0.18651,89,0,0,0,0,
7139720,51.54451,-0.11003,65,0,0,0,0,
7140766,51.46385,-0.12864,27,30,60,90,365,2.67
7140902,51.52604,-0.20603,128,0,0,0,0,4.75
7140951,51.48559,-0.2129,65,0,0,0,0,5
7141200,51.55357,-0.21294,200,0,0,0,0,
7141356,51.48962,-0.19462,225,0,0,0,0,4.42
7142034,51.50419,-0.21543,300,0,25,55,111,4.34
7142684,51.51172,-0.13277,283,8,25,50,50,4.6
7143386,51.4535,-0.31254,320,0,0,0,0,
7144626,51.42859,-0.16176,25,0,0,0,0,
7145590,51.56348,-0.06385,70,28,58,88,363,
7147289,51.47592,-0.17551,75,0,0,0,0,4
7149455,51.52771,-0.06517,92,0,0,0,0,4.63
7151852,51.39947,-0.17991,71,0,0,0,155,4
7152196,51.5402,-0.10738,160,0,0,5,280,4.75
7154129,51.53545,-0.2043,105,0,0,0,0,4.92
7154268,51.48895,-0.28108,100,0,0,0,0,
7154471,51.51071,-0.12588,157,0,0,0,98,4.75
7154958,51.52855,-0.19425,83,0,0,0,0,4.73
7155132,51.54213,-0.22313,69,28,58,88,363,4.95
7155222,51.49467,-0.1135,55,0,0,0,0,0
7156472,51.47787,-0.2614,40,3,10,16,119,4.89
7156558,51.59359,-0.16309,40,0,0,0,0,4.94
7157891,51.4963,0.07804,22,5,10,40,88,4.96
7160564,51.57657,-0.11186,200,0,0,0,0,
7160644,51.52761,-0.09321,35,0,0,0,0,
7160827,51.56323,0.01069,80,0,0,0,0,5
7160998,51.52938,-0.05006,180,0,0,0,0,4.45
7161259,51.5572,-0.22106,15,0,0,0,0,
7161319,51.43301,-0.09086,45,0,0,0,0,4.36
7161510,51.54449,-0.16032,30,0,0,0,0,4.42
7161745,51.56564,-0.01236,25,0,0,0,0,5
7161782,51.53701,0.0373,25,0,0,0,0,
7164812,51.4872,-0.22256,51,0,0,0,0,5
7164902,51.55575,-0.07846,60,0,0,0,0,
7165133,51.55347,-0.05721,65,0,0,0,0,4.47
7165189,51.45146,-0.02039,100,25,55,83,358,0
7167157,51.53115,-0.18142,175,15,40,70,319,4.96
7167431,51.52617,-0.10795,100,0,0,0,0,
7167682,51.47157,-0.11272,170,0,0,0,0,
7167987,51.49793,-0.02138,50,0,0,0,0,0
7169071,51.41804,0.01234,70,28,58,88,363,
7169844,51.53899,-0.0556,68,0,0,0,0,4.8
7170008,51.54562,-0.07023,166,0,0,0,0,4.73
7170422,51.5217,-0.03164,35,0,0,0,0,0
7170781,51.52772,-0.14126,39,0,0,0,0,4.29
7171027,51.49373,-0.17829,90,0,0,0,0,5
7171238,51.53254,-0.19497,60,0,0,0,0,
7171483,51.46848,-0.00435,80,0,0,0,0,5
7171804,51.56266,-0.11555,105,0,0,0,0,
7171920,51.44452,-0.40432,156,22,51,51,310,4.4
7172051,51.48141,-0.08877,70,0,0,0,0,5
7172597,51.56821,-0.20388,38,0,0,4,279,4.63
7173002,51.46289,-0.12393,63,0,0,0,0,3.83
7173464,51.4608,-0.21119,136,0,0,0,0,4.85
7173856,51.52852,-0.08492,80,0,0,0,0,4.55
7174475,51.56622,-0.12221,25,0,0,0,0,
7175951,51.5683,-0.20384,31,1,29,59,334,4.46
7176305,51.52891,-0.05863,50,28,58,88,178,5
7177601,51.50458,-0.02393,120,0,0,5,280,4.67
7177651,51.49571,-0.03377,78,0,0,0,0,
7178107,51.51312,-0.29397,189,0,0,0,0,4.71
7178828,51.5552,-0.04522,120,0,0,0,0,
7178847,51.48809,-0.22266,275,0,0,0,0,4.55
7180024,51.56829,-0.2039,42,1,1,1,189,4.71
7180045,51.52675,-0.04913,50,0,0,0,0,3.6
7180155,51.54654,-0.09172,34,0,0,0,0,3.67
7180217,51.56836,-0.20386,28,0,5,10,285,4.77
7180348,51.56833,-0.2038,29,0,0,0,98,4.85
7183377,51.52003,-0.20115,175,0,0,0,1,4.86
7184923,51.49299,-0.11329,37,29,59,89,89,4.8
7185466,51.60389,-0.12628,125,0,0,0,0,5
7188835,51.54742,-0.15685,40,0,0,0,0,4.83
7190427,51.49042,-0.19222,36,0,0,0,0,4
7190679,51.52195,-0.07494,110,0,0,0,0,4
7190994,51.42894,-0.17362,75,0,0,0,0,5
7191473,51.52626,-0.12383,45,0,0,0,0,
7191549,51.47039,-0.19065,80,28,58,88,88,5
7192421,51.41932,-0.3189,67,14,14,14,174,5
7193173,51.43151,-0.1518,20,30,60,90,365,4.2
7193352,51.40846,-0.34738,72,0,0,0,0,
7195138,51.57719,-0.08636,20,0,0,0,0,
7195879,51.56357,-0.11075,90,0,0,0,0,4.91
7196282,51.55171,-0.08909,82,0,0,0,0,
7198197,51.42379,-0.17086,111,30,60,90,365,4.89
7199092,51.50019,-0.05384,68,0,0,0,0,4.88
7199174,51.57711,-0.1237,63,0,0,0,0,4.75
7200692,51.44232,0.1651,95,30,60,90,365,
7201110,51.31368,-0.09936,45,0,0,0,0,
7201123,51.58821,-0.01641,110,0,0,0,0,4.43
7201161,51.57456,-0.14789,28,0,0,0,0,4.89
7201329,51.46233,-0.11631,104,30,60,90,365,4.58
7201690,51.53905,-0.06271,79,0,0,0,0,
7201778,51.47609,-0.09901,75,0,0,0,0,
7202618,51.55333,-0.09668,145,0,0,0,0,4.76
7202927,51.43028,-0.10642,80,27,57,87,88,
7203121,51.48399,0.00804,180,20,35,61,304,4.82
7203153,51.56051,-0.09616,58,0,0,0,0,
7203814,51.44627,-0.33231,160,0,0,0,0,5
7205051,51.49865,-0.02603,31,0,0,0,0,5
7205121,51.56766,-0.09624,29,0,0,0,0,4.67
7208217,51.44897,-0.07693,550,0,0,0,0,
7208317,51.39706,-0.06908,14,3,26,36,311,4.3
7209936,51.49962,-0.02085,126,0,0,0,0,4.53
7210843,51.53001,-0.21321,250,30,60,90,180,4.75
7212269,51.51473,-0.20988,175,0,0,0,0,
7213794,51.52668,-0.0771,139,30,60,90,90,4.71
7214101,51.45748,-0.19203,131,0,0,0,0,
7214515,51.53295,-0.07913,131,0,0,0,0,5
7215445,51.51266,-0.13074,190,9,22,22,143,4.51
7215565,51.51478,-0.13054,207,4,29,29,150,4.5
7215589,51.51398,-0.13114,171,20,45,45,166,4.46
7215975,51.50907,-0.24838,66,0,0,0,0,5
7216002,51.51267,-0.17798,90,0,0,0,0,5
7216017,51.55005,-0.08996,59,30,60,90,90,4.7
7216636,51.43873,-0.05803,76,0,0,0,0,
7217349,51.55381,-0.00504,35,0,0,0,0,5
7219113,51.51809,-0.05341,33,0,0,0,0,4.58
7221925,51.584,-0.06418,59,0,0,0,0,4
7222044,51.49324,-0.07508,60,0,0,0,0,4.89
7223620,51.53972,-0.05485,30,0,0,0,0,4
7223675,51.54199,-0.04926,129,0,19,49,324,4.83
7223946,51.44773,-0.12373,39,0,0,0,0,5
7224087,51.47432,-0.21269,110,0,0,0,0,
7224164,51.54107,-0.07827,267,0,0,0,0,
7226152,51.53174,-0.04374,38,0,0,0,0,
7226181,51.58743,-0.14853,70,0,0,0,0,5
7230184,51.45549,-0.32217,60,7,37,67,342,4.91
7232603,51.47281,-0.15425,70,0,0,0,0,3.8
7233622,51.49036,-0.19749,80,0,0,0,0,
7233983,51.52425,-0.07246,90,23,23,23,66,4.87
7234061,51.5112,-0.2053,341,6,36,66,341,4.4
7234065,51.52383,-0.20738,96,23,53,83,358,3.33
7234228,51.47206,-0.1101,98,0,0,0,0,4.93
7234891,51.56482,-0.06993,92,0,0,0,0,4.8
7235026,51.45342,-0.03721,75,0,0,0,0,
7237971,51.54402,-0.06741,29,0,0,0,0,
7238001,51.4158,-0.1488,36,0,0,0,0,4.7
7240516,51.55477,-0.0692,63,0,0,0,0,
7241121,51.48603,-0.09112,82,0,0,0,0,4.79
7242352,51.45649,-0.10645,81,0,0,0,0,
7242476,51.51675,-0.12359,55,0,0,0,0,4.79
7243059,51.54634,-0.08174,80,1,3,6,46,5
7243380,51.52866,-0.20291,132,14,27,38,313,4.96
7243554,51.40512,-0.1391,45,0,21,51,326,4.76
7244095,51.47617,-0.10251,24,0,0,0,0,4
7244212,51.58699,-0.33408,29,0,0,0,0,4.85
7244789,51.54367,-0.21204,43,29,59,89,364,4.78
7244811,51.56609,-0.13983,40,0,0,0,0,
7245085,51.46257,-0.20114,96,4,13,43,318,4.5
7245322,51.4917,-0.09269,75,14,14,14,14,4.62
7248033,51.5224,-0.07113,40,0,0,0,0,4.2
7248254,51.46814,-0.24885,110,7,33,57,332,4.71
7250638,51.47244,-0.19275,77,0,0,0,0,4.44
7251352,51.49138,-0.09146,81,0,0,0,0,4.32
7251711,51.47279,-0.07641,70,0,0,0,0,4.5
7252154,51.3659,-0.10046,55,29,59,89,364,4.5
7254059,51.49588,-0.07169,95,8,38,55,145,4.87
7254098,51.55117,0.0439,100,0,0,0,0,5
7254578,51.5746,-0.24173,89,0,0,0,0,0
7255694,51.55764,-0.05631,40,0,0,0,0,4.69
7257296,51.56246,-0.19914,31,0,0,0,0,4.95
7258490,51.53839,-0.09635,69,0,0,0,0,4.86
7259061,51.61436,-0.24491,35,29,59,89,364,5
7259632,51.53017,-0.08403,31,0,0,0,0,5
7259949,51.46926,-0.1994,30,0,0,0,0,
7260095,51.5509,-0.1322,100,0,0,0,0,4.43
7261032,51.52865,-0.07743,130,30,60,90,365,4.48
7261330,51.51834,-0.16568,95,0,0,0,0,5
7261691,51.52872,-0.07849,129,30,60,90,365,4.5
7263156,51.42652,-0.30257,74,3,22,22,22,4.79
7263501,51.48369,-0.17377,100,0,0,0,0,
7263920,51.54689,-0.11994,40,0,0,0,0,0
7267615,51.52933,-0.11104,400,6,33,63,301,4.97
7268042,51.52236,-0.11678,125,0,0,0,0,5
7269496,51.56106,-0.11,40,0,0,0,0,5
7269659,51.51419,-0.20427,220,29,59,89,364,4.33
7270270,51.51209,-0.20484,200,29,59,89,364,
7270274,51.51837,-0.22747,103,13,35,65,340,5
7270294,51.48796,-0.14326,30,0,14,44,44,
7271172,51.51449,-0.12246,162,27,57,80,80,4.08
7271762,51.54884,-0.04284,50,0,0,0,0,5
7272749,51.53582,-0.02221,72,0,0,0,220,4.8
7273505,51.5193,-0.15631,116,27,57,87,362,4.63
7274152,51.51402,-0.02377,156,2,12,20,257,4.61
7274622,51.48437,0.00762,110,0,21,46,316,4.72
7275367,51.48447,-0.19584,165,0,5,35,249,4.66
7276279,51.57441,-0.20907,30,0,0,0,0,
7276307,51.49644,-0.2446,165,12,35,60,318,4.86
7276333,51.52937,-0.05447,45,0,0,0,0,
7276549,51.51371,-0.29167,35,0,0,0,0,4.82
7277469,51.53438,-0.06282,35,0,0,0,0,4.69
7277587,51.55259,-0.07312,99,0,0,0,0,5
7277721,51.48329,0.00737,99,0,9,39,314,4.97
7277768,51.53148,-0.10053,160,0,0,0,0,5
7278104,51.54541,-0.1267,35,10,38,66,338,4.55
7278666,51.51307,-0.2026,180,0,0,0,0,4.68
7278671,51.51491,-0.21431,150,0,0,0,0,4.92
7279601,51.4613,-0.11819,40,4,26,26,26,4.7
7281936,51.49676,-0.31537,119,28,58,88,178,4.85
7282072,51.50074,-0.24388,225,0,5,35,262,5
7282404,51.54952,0.04273,100,0,0,0,0,
7283002,51.55535,-0.10664,50,0,0,0,0,4.82
7283114,51.53046,-0.06874,54,0,0,0,0,4.54
7283543,51.53869,-0.06714,29,0,0,0,0,4.5
7283779,51.55226,-0.08458,125,19,49,79,354,5
7284086,51.4511,-0.12249,40,0,0,0,0,4.5
7284615,51.47371,-0.02127,70,0,0,0,0,5
7284815,51.53578,-0.04651,40,0,2,2,160,4.78
7285003,51.53284,-0.074,33,0,0,0,0,4
7285440,51.58549,-0.06117,100,0,0,0,0,
7286003,51.45302,-0.11971,71,26,56,86,361,4.84
7286153,51.54394,-0.10537,45,0,0,0,0,4
7287353,51.53521,-0.12905,30,0,0,0,0,
7287955,51.5531,-0.07382,28,0,0,0,0,0
7288771,51.55438,-0.18686,174,0,0,0,0,4.94
7290423,51.45428,-0.07269,90,0,0,0,0,1
7290657,51.55676,-0.04185,30,0,0,0,0,
7290745,51.55493,-0.14192,60,0,0,0,0,4.8
7295130,51.4213,-0.29057,55,0,0,0,0,
7295794,51.53984,0.09764,50,30,60,90,365,0
7297520,51.52014,-0.06699,35,0,0,0,0,4.5
7297790,51.49203,-0.04414,120,0,0,0,0,4.68
7298866,51.47994,-0.34093,75,0,0,0,0,
7298893,51.55267,-0.04116,60,0,0,0,0,5
7300044,51.53005,-0.07451,606,0,0,0,0,4.78
7300854,51.52176,-0.05892,20,0,0,0,0,4.33
7302170,51.51444,-0.20302,125,0,0,0,0,4.68
7302235,51.43063,-0.16901,39,0,0,0,0,5
7302579,51.45795,-0.35011,300,0,0,0,0,5
7303200,51.4739,-0.15319,20,0,0,0,0,4.2
7303864,51.41931,-0.19659,210,0,0,0,0,4.63
7304030,51.46288,-0.09996,90,0,0,0,0,4.5
7304191,51.52604,-0.0748,25,0,0,0,0,4
7304434,51.55288,-0.03562,64,0,0,0,0,
7304733,51.54939,-0.11375,90,0,0,0,0,
7305470,51.46715,-0.26864,75,0,0,0,0,4.67
7306095,51.48184,-0.14813,76,0,0,0,0,4.85
7307312,51.53345,-0.09375,85,0,0,0,0,4.75
7307390,51.5409,-0.07152,105,0,0,0,0,5
7307686,51.4723,-0.08639,80,0,0,0,0,
7307904,51.51798,-0.03708,42,0,17,47,137,4.75
7308703,51.49289,-0.16515,100,0,0,0,0,
7312161,51.44127,-0.16191,95,0,2,21,111,4.96
7312704,51.44937,-0.19875,120,25,55,85,360,4.68
7313206,51.39758,-0.03145,169,30,60,90,365,4.9
7314315,51.53496,-0.04384,75,0,0,0,0,0
7314934,51.52612,-0.0662,100,0,0,0,0,5
7315139,51.51809,-0.13904,50,0,0,0,0,0
7315203,51.45503,-0.21088,45,0,0,0,0,4
7315585,51.49062,-0.11794,45,0,0,0,0,5
7315642,51.45925,-0.18315,285,8,23,23,223,5
7315874,51.54737,-0.11044,74,0,0,0,0,
7316131,51.49224,-0.20806,40,0,0,0,0,
7318979,51.50443,-0.00833,40,0,0,0,0,5
7320251,51.50312,-0.25307,30,0,0,0,0,4
7321913,51.48517,-0.22188,99,30,60,90,365,
7322360,51.52892,-0.03337,30,0,0,0,0,4.5
7322436,51.54963,-0.12174,43,0,0,0,0,
7323396,51.45853,-0.03473,50,27,57,87,87,4.5
7324028,51.44806,-0.03338,52,29,59,89,364,5
7324287,51.51682,-0.13052,85,0,0,0,0,4.5
7324508,51.46645,-0.05651,130,0,0,0,0,4
7324617,51.49001,-0.06486,40,0,0,0,0,4.5
7324894,51.45232,-0.12432,40,0,0,0,0,5
7325024,51.56712,-0.02663,40,0,0,0,0,
7325054,51.44596,-0.14959,85,0,0,0,0,4.8
7325870,51.49908,-0.16822,95,23,53,78,353,4.92
7326472,51.5691,0.01228,37,0,0,0,0,
7327440,51.39909,-0.06902,14,16,22,46,321,4.25
7327646,51.51177,-0.1308,249,0,0,0,0,4.65
7328399,51.49258,-0.19297,70,0,0,0,0,5
7333220,51.44749,-0.0817,70,0,0,0,0,4.5
